case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
150,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.633,798,5,0,803,1,
150,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.152,756,5,0,761,1,
150,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.138,774,5,0,779,1,
151,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.165,623,5,0,628,1,
151,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.364,592,5,0,597,1,
151,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.033,610,5,0,615,1,
152,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.239,745,5,0,750,1,
152,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.107,713,5,0,718,1,
152,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.126,731,5,0,736,1,
153,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.258,669,5,0,674,1,
153,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.016,631,5,0,636,1,
153,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.374,649,5,0,654,1,
154,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.384,801,5,0,806,1,
154,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.47,767,5,0,772,1,
154,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.167,785,5,0,790,1,
155,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.357,830,5,0,835,1,
155,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.786,786,5,0,791,1,
155,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.453,804,5,0,809,1,
156,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.522,776,5,0,781,1,
156,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.67,737,5,0,742,1,
156,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.696,755,5,0,760,1,
157,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.43,702,5,0,707,1,
157,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.527,648,5,0,653,1,
157,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.116,666,5,0,671,1,
158,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.021,848,5,0,853,1,
158,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.478,824,5,0,829,1,
158,gpt-5.6,S3,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.011,842,5,0,847,1,
159,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.179,707,5,0,712,1,
159,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.785,666,5,0,671,1,
159,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.089,684,5,0,689,1,
160,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.438,661,5,0,666,1,
160,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.26,629,5,0,634,1,
160,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.253,647,5,0,652,1,
161,gpt-5.6,S1,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.14,720,5,0,725,1,
161,gpt-5.6,S2,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.226,670,5,0,675,1,
161,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.395,688,5,0,693,1,
162,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.829,771,5,0,776,1,
162,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.825,729,5,0,734,1,
162,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.906,747,5,0,752,1,
163,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.074,591,5,0,596,1,
163,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,0.93,555,5,0,560,1,
163,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.034,573,5,0,578,1,
164,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.893,707,5,0,712,1,
164,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.143,666,5,0,671,1,
164,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.486,684,5,0,689,1,
165,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.464,731,5,0,736,1,
165,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.173,690,5,0,695,1,
165,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.424,708,5,0,713,1,
166,gpt-5.6,S1,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,0.998,759,5,0,764,1,
166,gpt-5.6,S2,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.644,712,5,0,717,1,
166,gpt-5.6,S3,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.211,730,5,0,735,1,
167,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.277,796,5,0,801,1,
167,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.366,755,5,0,760,1,
167,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.446,773,5,0,778,1,
168,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.362,772,5,0,777,1,
168,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.44,740,5,0,745,1,
168,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.436,758,5,0,763,1,
169,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.488,705,5,0,710,1,
169,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.703,665,5,0,670,1,
169,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.73,683,5,0,688,1,
170,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.506,694,5,0,699,1,
170,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.105,653,5,0,658,1,
170,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.246,671,5,0,676,1,
171,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.246,771,5,0,776,1,
171,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.075,729,5,0,734,1,
171,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.388,747,5,0,752,1,
172,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,0.995,645,5,0,650,1,
172,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.311,610,5,0,615,1,
172,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.116,628,5,0,633,1,
173,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.589,624,5,0,629,1,
173,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.244,589,5,0,594,1,
173,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.062,607,5,0,612,1,
174,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.332,887,5,0,892,1,
174,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.228,848,5,0,853,1,
174,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.331,866,5,0,871,1,
175,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.078,703,5,0,708,1,
175,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.152,660,5,0,665,1,
175,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.609,678,5,0,683,1,
176,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.554,626,5,0,631,1,
176,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.463,587,5,0,592,1,
176,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.461,605,5,0,610,1,
177,gpt-5.6,S1,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.444,755,5,0,760,1,
177,gpt-5.6,S2,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.223,721,5,0,726,1,
177,gpt-5.6,S3,D,D,True,gpt-5.6,gpt-5.6-sol-2026-07-09,D,1.534,739,5,0,744,1,
178,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.242,714,5,0,719,1,
178,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.213,666,5,0,671,1,
178,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.778,684,5,0,689,1,
179,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.293,770,5,0,775,1,
179,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.202,734,5,0,739,1,
179,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.612,752,5,0,757,1,
180,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.278,861,5,0,866,1,
180,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.133,822,5,0,827,1,
180,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.555,840,5,0,845,1,
181,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.21,734,5,0,739,1,
181,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.663,707,5,0,712,1,
181,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.825,725,5,0,730,1,
182,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.629,515,5,0,520,1,
182,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.179,480,5,0,485,1,
182,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.827,498,5,0,503,1,
183,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.285,843,5,0,848,1,
183,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.415,796,5,0,801,1,
183,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.713,814,5,0,819,1,
184,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.408,566,5,0,571,1,
184,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.252,524,5,0,529,1,
184,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.183,542,5,0,547,1,
185,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.163,749,5,0,754,1,
185,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.273,717,5,0,722,1,
185,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.719,735,5,0,740,1,
186,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.332,780,5,0,785,1,
186,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.55,740,5,0,745,1,
186,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.47,758,5,0,763,1,
187,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.331,764,5,0,769,1,
187,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.512,731,5,0,736,1,
187,gpt-5.6,S3,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.25,749,5,0,754,1,
188,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.798,755,5,0,760,1,
188,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.149,719,5,0,724,1,
188,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.226,737,5,0,742,1,
189,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.713,626,5,0,631,1,
189,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.133,592,5,0,597,1,
189,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.225,610,5,0,615,1,
190,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.124,764,5,0,769,1,
190,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.319,717,5,0,722,1,
190,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.482,735,5,0,740,1,
191,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.439,676,5,0,681,1,
191,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.283,646,5,0,651,1,
191,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.315,664,5,0,669,1,
192,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.271,777,5,0,782,1,
192,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.233,745,5,0,750,1,
192,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.223,763,5,0,768,1,
193,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.547,833,5,0,838,1,
193,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.41,795,5,0,800,1,
193,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.216,813,5,0,818,1,
194,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.548,682,5,0,687,1,
194,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.364,640,5,0,645,1,
194,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.141,658,5,0,663,1,
195,gpt-5.6,S1,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.301,715,5,0,720,1,
195,gpt-5.6,S2,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.211,680,5,0,685,1,
195,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.533,698,5,0,703,1,
196,gpt-5.6,S1,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.401,587,5,0,592,1,
196,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.277,550,5,0,555,1,
196,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.387,568,5,0,573,1,
197,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.225,729,5,0,734,1,
197,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.238,692,5,0,697,1,
197,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.524,710,5,0,715,1,
198,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.131,749,5,0,754,1,
198,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.369,713,5,0,718,1,
198,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.054,731,5,0,736,1,
199,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.163,762,5,0,767,1,
199,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.351,738,5,0,743,1,
199,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.424,756,5,0,761,1,
200,gpt-5.6,S1,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.046,634,5,0,639,1,
200,gpt-5.6,S2,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.132,592,5,0,597,1,
200,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.495,610,5,0,615,1,
201,gpt-5.6,S1,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.092,725,5,0,730,1,
201,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.383,691,5,0,696,1,
201,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.313,709,5,0,714,1,
202,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.562,649,5,0,654,1,
202,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.241,611,5,0,616,1,
202,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.281,629,5,0,634,1,
203,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.639,704,5,0,709,1,
203,gpt-5.6,S2,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.158,674,5,0,679,1,
203,gpt-5.6,S3,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.312,692,5,0,697,1,
204,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.305,712,5,0,717,1,
204,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.095,674,5,0,679,1,
204,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.437,692,5,0,697,1,
205,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.073,755,5,0,760,1,
205,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,5.587,708,5,0,713,1,
205,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.408,726,5,0,731,1,
206,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.363,580,5,0,585,1,
206,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.561,544,5,0,549,1,
206,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.142,562,5,0,567,1,
207,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.544,642,5,0,647,1,
207,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.429,601,5,0,606,1,
207,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.245,619,5,0,624,1,
208,gpt-5.6,S1,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.349,639,5,0,644,1,
208,gpt-5.6,S2,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.096,611,5,0,616,1,
208,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.316,629,5,0,634,1,
209,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.143,673,5,0,678,1,
209,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.177,648,5,0,653,1,
209,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.495,666,5,0,671,1,
210,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.162,815,5,0,820,1,
210,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,0.92,779,5,0,784,1,
210,gpt-5.6,S3,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.212,797,5,0,802,1,
211,gpt-5.6,S1,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.709,730,5,0,735,1,
211,gpt-5.6,S2,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.501,689,5,0,694,1,
211,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.563,707,5,0,712,1,
212,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.228,841,5,0,846,1,
212,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.364,798,5,0,803,1,
212,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.476,816,5,0,821,1,
213,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.15,733,5,0,738,1,
213,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.293,699,5,0,704,1,
213,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.195,717,5,0,722,1,
214,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.364,758,5,0,763,1,
214,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.652,727,5,0,732,1,
214,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.783,745,5,0,750,1,
215,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.597,740,5,0,745,1,
215,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.542,703,5,0,708,1,
215,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.166,721,5,0,726,1,
216,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.172,772,5,0,777,1,
216,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.058,743,5,0,748,1,
216,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.147,761,5,0,766,1,
217,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.363,760,5,0,765,1,
217,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.423,726,5,0,731,1,
217,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.094,744,5,0,749,1,
218,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.401,776,5,0,781,1,
218,gpt-5.6,S2,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.706,744,5,0,749,1,
218,gpt-5.6,S3,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.47,762,5,0,767,1,
219,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.394,722,5,0,727,1,
219,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.681,683,5,0,688,1,
219,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.24,701,5,0,706,1,
220,gpt-5.6,S1,D,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.396,698,5,0,703,1,
220,gpt-5.6,S2,D,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.21,662,5,0,667,1,
220,gpt-5.6,S3,D,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.013,680,5,0,685,1,
221,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.433,839,5,0,844,1,
221,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.461,807,5,0,812,1,
221,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.051,825,5,0,830,1,
222,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.161,702,5,0,707,1,
222,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.126,667,5,0,672,1,
222,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.327,685,5,0,690,1,
223,gpt-5.6,S1,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.424,545,5,0,550,1,
223,gpt-5.6,S2,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.149,512,5,0,517,1,
223,gpt-5.6,S3,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.321,530,5,0,535,1,
224,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.261,747,5,0,752,1,
224,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.191,721,5,0,726,1,
